user,item,ranks,norm_ranks,test_year
1547,757,,,2008
1547,971,925.0,923.0,2008
1547,12555,,,2008
1547,227,4.0,4.0,2008
1547,418,149.0,148.0,2008
1547,432,217.0,214.0,2008
1547,498,37.0,36.0,2008
1547,5966,1351.0,1343.0,2008
1547,3892,,,2008
1547,898,658.0,652.0,2008
1547,2606,,,2008
1547,229,11.0,10.0,2008
1547,207,28.0,26.0,2008
1547,221,232.0,225.0,2008
1547,1633,,,2008
1547,441,25.0,23.0,2008
1547,1151,,,2008
1547,1048,200.0,193.0,2008
1547,7077,788.0,776.0,2008
1547,768,357.0,347.0,2008
1547,533,27.0,24.0,2008
1547,1510,523.0,511.0,2008
1547,1400,,,2008
1547,420,,,2008
1555,257,13.0,13.0,2008
1557,418,149.0,149.0,2008
1557,15316,,,2008
1557,9766,,,2008
1557,2668,505.0,504.0,2008
1557,2605,233.0,232.0,2008
1557,2146,,,2008
1557,1835,950.0,947.0,2008
1557,2673,,,2008
1557,444,351.0,349.0,2008
1557,603,187.0,186.0,2008
1557,1745,,,2008
1557,15311,,,2008
1557,15310,,,2008
1557,15307,,,2008
1557,13650,,,2008
1557,11209,,,2008
1557,11206,,,2008
1557,11126,,,2008
1557,4865,1138.0,1132.0,2008
1557,3520,,,2008
1557,7468,,,2008
1557,15317,,,2008
1557,1965,1608.0,1601.0,2008
1557,756,,,2008
1557,2161,,,2008
1557,2677,,,2008
1557,15318,,,2008
1557,2672,,,2008
1557,15309,,,2008
1557,1222,681.0,676.0,2008
1557,748,136.0,136.0,2008
1557,2671,,,2008
1557,772,,,2008
1557,2667,,,2008
1557,13092,,,2008
1557,7493,,,2008
1557,15315,,,2008
1557,753,,,2008
1563,15339,,,2008
1563,3060,,,2008
1563,15333,,,2008
1570,163,16.0,16.0,2008
1570,234,202.0,201.0,2008
1570,333,7.0,7.0,2008
1570,430,1763.0,1760.0,2008
1570,8715,1491.0,1488.0,2008
1570,15368,,,2008
1570,1098,23.0,21.0,2008
1570,2277,520.0,516.0,2008
1570,3057,82.0,79.0,2008
1570,15371,,,2008
1570,3202,,,2008
1570,4704,,,2008
1572,285,30.0,30.0,2008
1572,465,33.0,32.0,2008
1574,1989,,,2008
1575,10428,,,2008
1575,4095,,,2008
1575,15386,,,2008
1575,15393,,,2008
1577,459,642.0,642.0,2008
1579,1976,227.0,227.0,2008
1579,1424,83.0,83.0,2008
1579,15420,,,2008
1580,323,,,2008
1580,89,,,2008
1581,2660,,,2008
1581,7832,972.0,972.0,2008
1581,10617,,,2008
1581,12104,,,2008
1581,12154,,,2008
1581,15423,,,2008
1581,15424,,,2008
1581,15426,,,2008
1581,1375,145.0,145.0,2008
1581,2840,259.0,258.0,2008
1582,10799,,,2008
1600,89,,,2008
1606,89,,,2008
1606,294,619.0,619.0,2008
1606,289,2.0,2.0,2008
1606,355,423.0,422.0,2008
1608,67,8.0,8.0,2008
1608,546,,,2008
1614,15578,,,2008
1618,2043,,,2008
1618,15596,,,2008
1618,2060,,,2008
1622,879,,,2008
1622,1888,,,2008
1622,15643,,,2008
1622,863,630.0,630.0,2008
1622,874,421.0,421.0,2008
1622,1837,,,2008
1622,7259,1265.0,1263.0,2008
1622,733,530.0,529.0,2008
1622,15637,702.0,699.0,2008
1622,15641,,,2008
1622,4541,,,2008
1622,212,135.0,135.0,2008
1622,2668,505.0,503.0,2008
1622,9825,,,2008
1623,11979,,,2008
1623,1222,1793.0,1793.0,2008
1633,6376,,,2008
1633,295,35.0,35.0,2008
1633,310,29.0,29.0,2008
1633,316,96.0,94.0,2008
1633,8287,,,2008
1633,2083,,,2008
1633,55,58.0,56.0,2008
1633,299,39.0,37.0,2008
1633,349,110.0,105.0,2008
1633,15742,,,2008
1633,258,1749.0,1743.0,2008
1637,212,510.0,510.0,2008
1637,195,37.0,37.0,2008
1637,1400,,,2008
1637,433,61.0,60.0,2008
1637,440,217.0,215.0,2008
1637,1633,,,2008
1637,9823,621.0,617.0,2008
1637,434,43.0,42.0,2008
1637,8592,,,2008
1639,447,1968.0,1968.0,2008
1639,1339,517.0,517.0,2008
1639,15765,,,2008
1639,230,72.0,72.0,2008
1639,481,804.0,802.0,2008
1639,6282,286.0,285.0,2008
1639,15766,,,2008
1639,198,1730.0,1726.0,2008
1639,1372,1657.0,1653.0,2008
1639,2023,,,2008
1639,3470,1846.0,1840.0,2008
1639,2440,,,2008
1639,15768,,,2008
1639,1866,1560.0,1556.0,2008
1642,5871,,,2008
1642,187,41.0,41.0,2008
1642,2824,,,2008
1642,14752,,,2008
1642,14757,,,2008
1642,15780,,,2008
1642,15792,,,2008
1642,15798,,,2008
1642,72,1.0,1.0,2008
1642,14744,,,2008
1642,15791,,,2008
1642,15793,,,2008
1642,15796,,,2008
1642,15797,,,2008
1642,15801,,,2008
1643,67,8.0,8.0,2008
1643,12129,,,2008
1643,11724,509.0,508.0,2008
1643,5000,636.0,634.0,2008
1643,4068,,,2008
1643,2523,227.0,226.0,2008
1643,1414,792.0,788.0,2008
1643,13266,,,2008
1643,1047,197.0,196.0,2008
1643,801,1819.0,1813.0,2008
1643,728,340.0,337.0,2008
1643,296,170.0,169.0,2008
1643,187,41.0,40.0,2008
1643,95,1024.0,1015.0,2008
1643,77,150.0,148.0,2008
1643,906,663.0,654.0,2008
1643,15812,,,2008
1643,8995,,,2008
1647,289,2.0,2.0,2008
1647,292,26.0,25.0,2008
1647,486,38.0,36.0,2008
1647,493,246.0,243.0,2008
1647,498,37.0,35.0,2008
1647,908,318.0,313.0,2008
1647,966,616.0,610.0,2008
1647,1054,,,2008
1647,461,1853.0,1846.0,2008
1647,5746,,,2008
1649,15834,,,2008
1650,441,692.0,692.0,2008
1650,1504,534.0,534.0,2008
1650,159,254.0,254.0,2008
1650,10565,,,2008
1650,7374,,,2008
1650,2542,,,2008
1650,12145,,,2008
1650,1418,659.0,657.0,2008
1650,3053,223.0,223.0,2008
1650,15839,,,2008
1650,418,604.0,601.0,2008
1650,1412,41.0,41.0,2008
1650,8933,,,2008
1650,859,524.0,521.0,2008
1650,7375,,,2008
1650,424,30.0,30.0,2008
1650,4188,,,2008
1652,459,642.0,642.0,2008
1652,3568,,,2008
1652,469,1875.0,1874.0,2008
1652,289,2.0,2.0,2008
1652,455,234.0,233.0,2008
1652,910,824.0,821.0,2008
1652,257,49.0,48.0,2008
1652,4920,403.0,400.0,2008
1652,12651,,,2008
1652,456,347.0,344.0,2008
1652,462,1733.0,1726.0,2008
1652,457,1852.0,1844.0,2008
1652,292,26.0,25.0,2008
1652,517,73.0,70.0,2008
1652,1244,198.0,194.0,2008
1652,2523,227.0,222.0,2008
1652,67,8.0,7.0,2008
1652,250,1750.0,1737.0,2008
1652,220,34.0,31.0,2008
1652,207,28.0,25.0,2008
1652,1406,250.0,240.0,2008
1655,152,99.0,99.0,2008
1655,163,16.0,16.0,2008
1655,186,605.0,603.0,2008
1655,188,173.0,171.0,2008
1655,506,166.0,164.0,2008
1655,944,599.0,595.0,2008
1655,2003,,,2008
1655,3405,,,2008
1657,748,981.0,981.0,2008
1663,2024,,,2008
1664,7252,,,2008
1667,15947,,,2008
1669,726,,,2008
1669,70,147.0,147.0,2008
1669,71,263.0,262.0,2008
1669,234,202.0,201.0,2008
1669,504,225.0,223.0,2008
1669,517,73.0,73.0,2008
1669,707,30.0,30.0,2008
1669,1104,162.0,159.0,2008
1669,7047,,,2008
1669,2337,1413.0,1406.0,2008
1669,15968,,,2008
1669,15967,,,2008
1669,64,98.0,96.0,2008
1669,1226,745.0,737.0,2008
1669,378,20.0,20.0,2008
1669,2338,,,2008
1669,15973,,,2008
1670,15974,,,2008
1674,472,434.0,434.0,2008
1674,65,9.0,9.0,2008
1674,207,28.0,27.0,2008
1674,432,217.0,215.0,2008
1674,3057,82.0,80.0,2008
1675,461,1853.0,1853.0,2008
1676,220,34.0,34.0,2008
1676,425,167.0,166.0,2008
1676,858,349.0,347.0,2008
1676,1090,67.0,66.0,2008
1676,2616,236.0,233.0,2008
1676,3237,1272.0,1267.0,2008
1676,8068,,,2008
1680,16025,,,2008
1682,498,180.0,180.0,2008
1682,190,459.0,458.0,2008
1682,898,370.0,369.0,2008
1682,2839,,,2008
1683,16039,,,2008
1684,455,234.0,234.0,2008
1686,172,87.0,87.0,2008
1686,298,206.0,205.0,2008
1686,412,1419.0,1417.0,2008
1686,498,37.0,37.0,2008
1686,536,231.0,228.0,2008
1686,538,163.0,161.0,2008
1686,969,294.0,289.0,2008
1686,989,484.0,478.0,2008
1686,229,11.0,11.0,2008
1686,342,1756.0,1747.0,2008
1686,424,71.0,69.0,2008
1686,1116,75.0,72.0,2008
1686,300,,,2008
1689,1804,574.0,574.0,2008
1689,10202,,,2008
1689,3700,,,2008
1689,16059,,,2008
1689,611,,,2008
1694,569,,,2008
1694,229,11.0,11.0,2008
1694,16075,,,2008
1697,9829,,,2008
1697,16097,,,2008
1699,475,865.0,865.0,2008
1701,2775,1201.0,1201.0,2008
1701,16136,,,2008
1701,6773,164.0,164.0,2008
1704,462,1733.0,1733.0,2008
1704,479,,,2008
1704,800,581.0,581.0,2008
1704,906,663.0,662.0,2008
1704,909,,,2008
1704,16143,,,2008
1706,56,97.0,97.0,2008
1706,2094,531.0,530.0,2008
1706,7615,,,2008
1706,10247,,,2008
1706,16156,,,2008
1706,16158,,,2008
1706,16160,,,2008
1706,16161,,,2008
1706,16162,,,2008
1711,289,1603.0,1603.0,2008
1711,4810,685.0,685.0,2008
1711,428,34.0,34.0,2008
1711,10041,,,2008
1711,620,30.0,30.0,2008
1711,8659,,,2008
1711,7325,203.0,201.0,2008
1711,1513,213.0,210.0,2008
1711,1888,,,2008
1711,12752,,,2008
1711,6852,,,2008
1711,206,129.0,127.0,2008
1711,3673,548.0,543.0,2008
1711,599,595.0,589.0,2008
1711,7661,,,2008
1711,629,567.0,561.0,2008
1711,857,79.0,77.0,2008
1711,11230,11.0,11.0,2008
1711,16208,,,2008
1715,961,186.0,186.0,2008
1715,1098,23.0,23.0,2008
1719,9585,,,2008
1719,16234,,,2008
1719,16239,,,2008
1719,16245,,,2008
1719,16250,,,2008
1719,16253,,,2008
1719,16237,,,2008
1719,16242,,,2008
1719,16248,,,2008
1719,16257,,,2008
1722,65,151.0,151.0,2008
1725,906,663.0,663.0,2008
1728,65,9.0,9.0,2008
1728,72,1.0,1.0,2008
1728,154,5.0,4.0,2008
1728,182,52.0,49.0,2008
1728,187,41.0,38.0,2008
1728,190,3.0,2.0,2008
1728,533,27.0,23.0,2008
1728,1072,592.0,585.0,2008
1728,1384,1220.0,1212.0,2008
1728,1713,169.0,162.0,2008
1728,173,36.0,31.0,2008
1729,1149,,,2008
1730,371,,,2008
1730,55,58.0,58.0,2008
1730,1919,965.0,964.0,2008
1730,1098,23.0,23.0,2008
1730,542,516.0,514.0,2008
1730,229,11.0,11.0,2008
1730,390,1771.0,1766.0,2008
1730,58,127.0,124.0,2008
1730,157,105.0,102.0,2008
1730,2521,1435.0,1428.0,2008
1730,1044,201.0,196.0,2008
1730,546,,,2008
1730,7,219.0,213.0,2008
1730,300,,,2008
1730,292,26.0,24.0,2008
1730,289,2.0,2.0,2008
1730,2100,,,2008
1730,4706,,,2008
1730,295,35.0,31.0,2008
1730,288,31.0,27.0,2008
1730,1104,162.0,153.0,2008
1730,89,,,2008
1730,67,8.0,7.0,2008
1730,8589,,,2008
1730,674,,,2008
1730,6996,,,2008
1732,16365,,,2008
1732,16369,,,2008
1737,16390,,,2008
1748,518,165.0,165.0,2008
1748,917,18.0,18.0,2008
1748,1339,95.0,94.0,2008
1748,16430,,,2008
1754,1118,75.0,75.0,2008
1754,16446,,,2008
1759,1044,201.0,201.0,2008
1759,1979,,,2008
1759,1974,267.0,266.0,2008
1759,605,1856.0,1854.0,2008
1759,9821,,,2008
1759,1099,364.0,362.0,2008
1759,2919,,,2008
1759,499,1130.0,1127.0,2008
1759,517,73.0,73.0,2008
1759,7639,,,2008
1759,1870,,,2008
1759,7,219.0,217.0,2008
1759,512,448.0,443.0,2008
1759,510,1698.0,1691.0,2008
1759,489,400.0,395.0,2008
1759,377,78.0,77.0,2008
1759,198,47.0,47.0,2008
1759,1613,,,2008
1759,14692,,,2008
1759,2923,,,2008
1771,67,8.0,8.0,2008
1771,288,31.0,30.0,2008
1771,293,115.0,113.0,2008
1771,318,43.0,41.0,2008
1771,403,309.0,305.0,2008
1771,471,,,2008
1771,523,70.0,67.0,2008
1771,540,63.0,60.0,2008
1771,1684,137.0,131.0,2008
1771,1866,478.0,470.0,2008
1771,488,1430.0,1421.0,2008
1774,1100,549.0,549.0,2008
1774,631,,,2008
1775,16604,,,2008
1782,1274,737.0,737.0,2008
1784,498,37.0,37.0,2008
1784,6600,,,2008
1785,57,635.0,635.0,2008
1785,154,5.0,5.0,2008
1790,16692,,,2008
1793,4316,,,2008
1793,7766,,,2008
1793,81,154.0,154.0,2008
1793,330,1737.0,1736.0,2008
1793,2222,,,2008
1793,16695,,,2008
1793,6288,,,2008
1793,16697,,,2008
1793,16498,,,2008
1793,8160,,,2008
1793,15923,,,2008
1793,16696,,,2008
1793,16698,,,2008
1793,8159,,,2008
1793,5891,,,2008
1793,250,1750.0,1748.0,2008
1793,54,1927.0,1924.0,2008
1794,7776,,,2008
1794,492,445.0,445.0,2008
1794,1200,,,2008
1794,16713,,,2008
1798,16721,,,2008
1801,1835,950.0,950.0,2008
1801,603,187.0,187.0,2008
1801,16745,,,2008
1801,16756,,,2008
1801,2688,1800.0,1798.0,2008
1801,11206,,,2008
1801,16743,,,2008
1801,2668,505.0,504.0,2008
1801,4113,1038.0,1035.0,2008
1805,16778,,,2008
1814,229,11.0,11.0,2008
1814,1669,,,2008
1814,2343,143.0,142.0,2008
1814,2789,1573.0,1571.0,2008
1814,4435,388.0,386.0,2008
1814,16833,,,2008
1814,16834,,,2008
1814,1520,560.0,557.0,2008
1817,9566,,,2008
1817,16853,,,2008
1822,1645,,,2008
1822,4184,,,2008
1822,10402,742.0,742.0,2008
1822,13253,,,2008
1822,16874,,,2008
1822,16877,,,2008
1822,16879,,,2008
1822,16883,,,2008
1822,3455,683.0,683.0,2008
1822,4218,,,2008
1822,6391,186.0,186.0,2008
1822,9960,1592.0,1589.0,2008
1822,16435,,,2008
1823,16889,,,2008
1823,12027,,,2008
1824,418,599.0,599.0,2008
1824,2121,1179.0,1178.0,2008
1824,16892,,,2008
1826,453,148.0,148.0,2008
1831,441,25.0,25.0,2008
1831,226,89.0,88.0,2008
1831,714,439.0,437.0,2008
1831,16915,,,2008
1838,1098,1.0,1.0,2008
1838,888,,,2008
1841,16964,,,2008
1844,2277,5.0,5.0,2008
1844,1811,1109.0,1108.0,2008
1844,221,232.0,231.0,2008
1844,858,533.0,531.0,2008
1844,961,142.0,141.0,2008
1844,225,69.0,68.0,2008
1848,5478,,,2008
1848,17064,,,2008
1848,17062,,,2008
1848,17060,,,2008
1848,17059,,,2008
1848,17069,,,2008
1848,17056,,,2008
1848,17057,,,2008
1848,17053,,,2008
1848,14356,,,2008
1848,14347,,,2008
1848,8642,,,2008
1848,17054,,,2008
1848,17073,,,2008
1848,17063,,,2008
1848,12583,,,2008
1848,17058,,,2008
1850,3576,,,2008
1850,17078,,,2008
1858,176,326.0,326.0,2008
1858,732,641.0,640.0,2008
1858,843,148.0,148.0,2008
1858,1343,662.0,659.0,2008
1858,2838,861.0,857.0,2008
1861,512,1433.0,1433.0,2008
1861,197,1560.0,1559.0,2008
1861,15918,,,2008
1861,11604,,,2008
1861,9445,716.0,716.0,2008
1861,8945,247.0,247.0,2008
1861,3805,17.0,17.0,2008
1861,3442,,,2008
1861,3792,,,2008
1861,3364,794.0,791.0,2008
1861,3354,,,2008
1861,17188,,,2008
1861,17186,,,2008
1861,4107,,,2008
1861,2026,,,2008
1861,13611,,,2008
1861,17182,,,2008
1861,3440,1398.0,1394.0,2008
1861,1202,572.0,570.0,2008
1861,1264,,,2008
1865,9242,,,2008
1865,7,219.0,219.0,2008
1865,453,266.0,265.0,2008
1865,512,448.0,446.0,2008
1865,1270,,,2008
1865,1545,,,2008
1865,1714,,,2008
1865,3558,,,2008
1865,3719,,,2008
1865,4800,,,2008
1865,10977,638.0,635.0,2008
1865,17226,,,2008
1865,17228,,,2008
1865,17230,,,2008
1865,233,10.0,10.0,2008
1866,51,6.0,6.0,2008
1866,227,4.0,4.0,2008
1866,17234,,,2008
1866,17235,,,2008
1873,295,35.0,35.0,2008
1873,377,78.0,77.0,2008
1873,491,,,2008
1874,2668,1370.0,1370.0,2008
1874,1731,,,2008
1874,2716,1329.0,1329.0,2008
1874,17189,,,2008
1874,17297,,,2008
1875,1389,1365.0,1365.0,2008
1875,11603,,,2008
1875,17304,,,2008
1875,10613,,,2008
1882,17337,,,2008
1882,5326,,,2008
1882,17120,,,2008
1882,17359,,,2008
1882,17363,,,2008
1882,17365,,,2008
1882,1238,,,2008
1882,17335,,,2008
1882,17340,,,2008
1882,17360,,,2008
1883,5413,,,2008
1883,6780,1289.0,1289.0,2008
1883,3286,,,2008
1883,757,,,2008
1894,8178,,,2008
1894,330,1737.0,1737.0,2008
1894,257,49.0,49.0,2008
1894,329,223.0,222.0,2008
1894,359,1159.0,1157.0,2008
1894,17285,1926.0,1922.0,2008
1894,302,,,2008
1894,333,7.0,7.0,2008
1894,295,35.0,34.0,2008
1894,292,26.0,25.0,2008
1894,289,2.0,2.0,2008
1894,3489,1213.0,1206.0,2008
1894,310,29.0,26.0,2008
1894,523,70.0,64.0,2008
1894,97,,,2008
1894,293,115.0,108.0,2008
1894,1451,,,2008
1894,309,441.0,432.0,2008
1894,908,318.0,309.0,2008
1894,300,,,2008
1894,525,53.0,47.0,2008
1894,288,31.0,27.0,2008
1894,9902,,,2008
1894,89,,,2008
1894,17469,,,2008
1894,465,128.0,118.0,2008
1894,349,110.0,101.0,2008
1894,2083,,,2008
1894,17284,,,2008
1894,475,279.0,266.0,2008
1894,184,222.0,210.0,2008
1894,331,412.0,396.0,2008
1895,295,35.0,35.0,2008
1895,913,211.0,210.0,2008
1900,85,131.0,131.0,2008
1900,1089,377.0,376.0,2008
1900,3296,,,2008
1900,3287,,,2008
1900,5260,79.0,79.0,2008
1900,8555,,,2008
1900,1083,5.0,5.0,2008
1900,17478,,,2008
1900,599,58.0,57.0,2008
1900,874,149.0,145.0,2008
1900,986,675.0,669.0,2008
1900,59,55.0,54.0,2008
1900,2938,8.0,7.0,2008
1900,4495,82.0,77.0,2008
1906,1185,413.0,413.0,2008
1907,154,1078.0,1078.0,2008
1907,1787,,,2008
1907,17518,,,2008
1907,5173,1048.0,1048.0,2008
1907,17530,,,2008
1907,95,1533.0,1531.0,2008
1907,11638,,,2008
1907,1844,93.0,93.0,2008
1907,2681,,,2008
1909,172,87.0,87.0,2008
1909,173,36.0,36.0,2008
1909,289,2.0,2.0,2008
1909,499,1130.0,1127.0,2008
1909,1505,862.0,859.0,2008
1909,3200,257.0,254.0,2008
1909,455,234.0,231.0,2008
1910,3502,985.0,985.0,2008
1911,3205,,,2008
1911,443,,,2008
1911,17534,,,2008
1911,3747,,,2008
1911,615,102.0,102.0,2008
1911,3200,257.0,256.0,2008
1918,17613,,,2008
1919,5429,1300.0,1300.0,2008
1919,12165,1051.0,1051.0,2008
1919,1090,7.0,7.0,2008
1919,1048,4.0,4.0,2008
1922,70,147.0,147.0,2008
1922,173,36.0,36.0,2008
1922,196,1478.0,1476.0,2008
1922,618,88.0,87.0,2008
1922,1244,198.0,195.0,2008
1922,1773,,,2008
1922,5414,611.0,607.0,2008
1922,12201,,,2008
1922,13516,,,2008
1922,15122,1821.0,1815.0,2008
1922,17624,,,2008
1924,8331,,,2008
1924,1260,,,2008
1924,154,5.0,5.0,2008
1926,887,,,2008
1926,5893,,,2008
1928,2632,1607.0,1607.0,2008
1929,89,,,2008
1930,17661,,,2008
1930,6748,,,2008
1930,6995,,,2008
1930,12816,,,2008
1933,17700,,,2008
1935,488,1430.0,1430.0,2008
1935,519,1128.0,1128.0,2008
1935,328,,,2008
1935,378,20.0,20.0,2008
1935,1200,,,2008
1935,1672,68.0,67.0,2008
1935,500,1634.0,1630.0,2008
1935,706,84.0,82.0,2008
1935,808,1203.0,1199.0,2008
1935,1874,1099.0,1096.0,2008
1935,2738,,,2008
1935,8350,,,2008
1935,707,30.0,29.0,2008
1935,2956,,,2008
1935,498,37.0,35.0,2008
1935,1803,935.0,930.0,2008
1941,481,402.0,402.0,2008
1941,1048,200.0,200.0,2008
1941,1198,,,2008
1941,687,,,2008
1941,1043,363.0,362.0,2008
1941,1201,317.0,316.0,2008
1941,3373,255.0,254.0,2008
1941,17787,,,2008
1941,300,,,2008
1941,8244,,,2008
1941,13468,,,2008
1944,954,324.0,324.0,2008
1944,3088,,,2008
1948,498,37.0,37.0,2008
1948,2462,,,2008
1948,3187,,,2008
1948,15903,,,2008
1949,207,28.0,28.0,2008
1950,173,620.0,620.0,2008
1950,233,312.0,312.0,2008
1950,429,578.0,577.0,2008
1950,450,53.0,53.0,2008
1950,221,208.0,207.0,2008
1950,425,448.0,445.0,2008
1950,378,294.0,292.0,2008
1950,81,64.0,63.0,2008
1950,430,903.0,895.0,2008
1950,3744,547.0,541.0,2008
1950,1062,388.0,383.0,2008
1950,5027,776.0,766.0,2008
1950,10214,648.0,638.0,2008
1950,972,293.0,290.0,2008
1950,4618,,,2008
1951,425,716.0,716.0,2008
1951,3258,1670.0,1669.0,2008
1951,88,1549.0,1548.0,2008
1951,17848,,,2008
1951,440,1305.0,1304.0,2008
1951,412,631.0,631.0,2008
1951,228,1939.0,1934.0,2008
1951,982,718.0,716.0,2008
1951,15994,1038.0,1035.0,2008
1951,17846,,,2008
1952,1755,360.0,360.0,2008
1952,227,1320.0,1319.0,2008
1956,1064,1517.0,1517.0,2008
1956,3674,1003.0,1003.0,2008
1958,17890,,,2008
1958,13012,447.0,447.0,2008
1962,620,269.0,269.0,2008
1962,7663,,,2008
1962,757,,,2008
1962,10033,,,2008
1962,17904,,,2008
1962,8705,,,2008
1962,17900,,,2008
1962,3281,735.0,734.0,2008
1962,10615,,,2008
1965,55,58.0,58.0,2008
1968,1119,553.0,553.0,2008
1968,198,1181.0,1180.0,2008
1968,2791,,,2008
1968,4800,,,2008
1968,710,,,2008
1968,724,1608.0,1606.0,2008
1968,5105,,,2008
1973,294,91.0,91.0,2008
1973,302,,,2008
1973,1098,210.0,209.0,2008
1973,518,11.0,11.0,2008
1973,311,55.0,54.0,2008
1973,257,17.0,16.0,2008
1973,680,53.0,51.0,2008
1973,65,385.0,379.0,2008
1973,316,38.0,36.0,2008
1973,166,586.0,578.0,2008
1973,157,154.0,148.0,2008
1973,97,,,2008
1973,1556,,,2008
1973,1114,166.0,159.0,2008
1973,333,4.0,4.0,2008
1973,180,476.0,465.0,2008
1973,1601,28.0,25.0,2008
1973,55,25.0,22.0,2008
1973,295,1.0,1.0,2008
1973,300,,,2008
1973,1104,302.0,289.0,2008
1973,89,,,2008
1974,7530,,,2008
1974,56,97.0,97.0,2008
1974,15325,,,2008
1974,1154,582.0,581.0,2008
1974,3193,,,2008
1974,15119,1563.0,1561.0,2008
1974,11084,1813.0,1810.0,2008
1974,1501,,,2008
1974,6282,1305.0,1303.0,2008
1974,230,92.0,92.0,2008
1974,424,71.0,71.0,2008
1974,1246,308.0,305.0,2008
1974,1206,283.0,280.0,2008
1974,67,8.0,8.0,2008
1974,3462,,,2008
1974,2458,1194.0,1187.0,2008
1974,3063,,,2008
1974,1249,94.0,91.0,2008
1974,1349,458.0,451.0,2008
1974,375,299.0,293.0,2008
1974,234,202.0,197.0,2008
1974,227,4.0,4.0,2008
1974,163,16.0,14.0,2008
1974,3494,,,2008
1974,198,47.0,44.0,2008
1974,17958,,,2008
1974,2101,,,2008
1974,173,36.0,33.0,2008
1974,2086,,,2008
1974,1121,1966.0,1947.0,2008
1975,17967,,,2008
1975,2671,,,2008
1975,7695,1202.0,1202.0,2008
1975,1943,,,2008
1976,17978,,,2008
1976,447,1185.0,1185.0,2008
1976,8239,,,2008
1981,18008,,,2008
1981,10327,,,2008
1981,18004,,,2008
1981,65,55.0,55.0,2008
1981,7187,1099.0,1098.0,2008
1984,500,1421.0,1421.0,2008
1984,1919,616.0,616.0,2008
1984,924,72.0,72.0,2008
1984,957,86.0,85.0,2008
1984,1910,,,2008
1984,813,607.0,605.0,2008
1984,930,5.0,5.0,2008
1984,1528,1066.0,1061.0,2008
1986,2765,1577.0,1577.0,2008
1987,2369,37.0,37.0,2008
1987,3264,81.0,80.0,2008
1988,9157,,,2008
1990,16501,,,2008
1991,18074,,,2008
1994,620,344.0,344.0,2008
1994,874,421.0,420.0,2008
1994,1804,574.0,572.0,2008
1994,13716,,,2008
1994,1103,,,2008
1994,173,36.0,36.0,2008
1995,501,399.0,399.0,2008
1995,808,1203.0,1202.0,2008
1995,3164,,,2008
1995,4225,1061.0,1060.0,2008
1995,4994,,,2008
1995,2850,300.0,300.0,2008
2000,907,894.0,894.0,2008
2001,843,148.0,148.0,2008
2001,517,73.0,73.0,2008
2001,3240,,,2008
2003,18145,,,2008
2003,6667,,,2008
2003,767,13.0,13.0,2008
2003,6582,536.0,535.0,2008
2003,1332,1864.0,1862.0,2008
2003,2030,949.0,947.0,2008
2003,5475,,,2008
2003,64,531.0,530.0,2008
2003,2667,,,2008
2003,1222,1891.0,1886.0,2008
2003,11652,,,2008
2003,12964,,,2008
2003,3411,269.0,268.0,2008
2003,15037,1176.0,1171.0,2008
2003,697,884.0,880.0,2008
2003,2691,1755.0,1748.0,2008
2003,13651,,,2008
2007,475,279.0,279.0,2008
2007,707,30.0,30.0,2008
2007,841,116.0,115.0,2008
2007,854,83.0,82.0,2008
2007,1410,,,2008
2007,1418,517.0,513.0,2008
2007,1527,1015.0,1010.0,2008
2007,2473,1440.0,1434.0,2008
2007,2491,,,2008
2007,3780,,,2008
2007,7419,1283.0,1277.0,2008
2007,9225,,,2008
2007,9716,,,2008
2007,18206,,,2008
2010,1246,20.0,20.0,2008
2010,229,23.0,22.0,2008
2010,439,173.0,171.0,2008
2010,2652,,,2008
2010,18208,,,2008
2010,226,12.0,12.0,2008
2010,1714,,,2008
2013,207,201.0,201.0,2008
2013,221,16.0,16.0,2008
2016,18230,,,2008
2016,18235,,,2008
2016,1781,,,2008
2017,18258,,,2008
2017,432,1322.0,1322.0,2008
2017,757,,,2008
2017,969,827.0,827.0,2008
2017,1191,,,2008
2017,1394,217.0,217.0,2008
2017,2083,,,2008
2017,4601,,,2008
2017,6374,,,2008
2017,7884,,,2008
2017,18256,,,2008
2017,18259,,,2008
2017,546,,,2008
2017,1396,1285.0,1283.0,2008
2017,1408,,,2008
2019,498,37.0,37.0,2008
2019,9187,1392.0,1391.0,2008
2019,4750,,,2008
2019,4380,,,2008
2019,11217,,,2008
2019,3078,,,2008
2019,16709,,,2008
2019,1852,570.0,569.0,2008
2019,1725,,,2008
2019,1470,820.0,818.0,2008
2019,683,540.0,539.0,2008
2019,499,1130.0,1126.0,2008
2019,1859,951.0,947.0,2008
2019,8264,,,2008
2019,3127,,,2008
2019,5425,,,2008
2019,7252,,,2008
2025,1073,208.0,208.0,2008
2025,18282,,,2008
2027,289,2.0,2.0,2008
2027,300,,,2008
2027,311,633.0,632.0,2008
2027,318,43.0,42.0,2008
2027,1470,820.0,817.0,2008
2027,4177,,,2008
2029,226,89.0,89.0,2008
2029,233,10.0,10.0,2008
2029,862,435.0,433.0,2008
2029,1062,133.0,131.0,2008
2030,475,279.0,279.0,2008
2030,3132,,,2008
2030,64,98.0,98.0,2008
2030,154,5.0,5.0,2008
2030,418,149.0,147.0,2008
2030,1109,1968.0,1964.0,2008
2030,1795,937.0,933.0,2008
2030,13498,,,2008
